person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,games_played_flag,position,draft_year,draft_round,draft_num,birth_date,height_feet,height_inches,height,weight,season_exp,jersey,school,country,last_affiliation
76252,"Bridgeman, Junior",Junior Bridgeman,f,1975,1986,HISTADD_junior_bridgeman,Y,Forward,1975,1,,,6,5,6.41666666666667,210,11,2,Louisville,USA,Louisville/USA
76253,"Bridges, Bill",Bill Bridges,f,1962,1974,HISTADD_bill_bridges,Y,Forward,1961,3,,,6,5,6.41666666666667,228,12,32,Kansas,USA,Kansas/USA
1628969,"Bridges, Mikal",Mikal Bridges,t,2018,2018,mikal_bridges,N,Forward-Guard,2018,1,,,6,7,6.58333333333333,210,0,,Villanova,USA,Villanova University/USA
1628970,"Bridges, Miles",Miles Bridges,t,2018,2018,miles_bridges,N,Forward,2018,1,,,6,7,6.58333333333333,220,0,,Michigan State,USA,Michigan State University/USA
76254,"Brightman, Al",Al Brightman,f,1946,1946,HISTADD_al_brightman,Y,Forward,,,,,6,2,6.16666666666667,195,0,8-16,Charleston (WV),USA,Charleston (WV); Long Beach State/USA
76255,"Brindley, Audley",Audley Brindley,f,1946,1946,HISTADD_aud_brindley,Y,Forward,,,,,6,4,6.33333333333333,175,0,12-15,Dartmouth,USA,Dartmouth/USA
1628515,"Briscoe, Isaiah",Isaiah Briscoe,t,2018,2018,isaiah_briscoe,Y,Guard,,,,,6,3,6.25,220,0,13,,USA, USA/USA
76256,"Brisker, John",John Brisker,f,1972,1974,HISTADD_john_brisker,Y,Forward,,,,,6,5,6.41666666666667,210,2,40,Toledo,USA,Toledo/USA
76257,"Bristow, Allan",Allan Bristow,f,1973,1982,HISTADD_allan_bristow,Y,Forward,1973,2,,,6,7,6.58333333333333,210,8,23,Virginia Tech,USA,Toledo; Virginia Tech/USA
76258,"Britt, Tyrone",Tyrone Britt,f,1967,1967,HISTADD_tyrone_britt,Y,Guard,,,,,6,4,6.33333333333333,190,0,31,Johnson C. Smith,USA,North Carolina Central; Johnson C. Smith/USA
76259,"Britt, Wayman",Wayman Britt,f,1977,1977,HISTADD_wayman_britt,Y,Guard,1976,4,,,6,2,6.16666666666667,185,0,12,Michigan,USA,Michigan/USA
76260,"Brittain, Mike",Mike Brittain,f,1985,1986,HISTADD_mike_brittain,Y,Center,1985,2,,,7,0,7,235,1,40,South Carolina,USA,South Carolina/USA
76261,"Britton, David",David Britton,f,1980,1980,HISTADD_david_britton,Y,Guard,1980,3,,,6,4,6.33333333333333,180,0,33,Texas A&M,USA,Potomac State Coll. WV (J.C.); Texas A&M/USA
201972,"Brockman, Jon",Jon Brockman,f,2009,2011,jon_brockman,Y,Forward,2009,2,,,6,7,6.58333333333333,255,3,40,Washington,USA,Washington/USA
1629151,"Broekhoff, Ryan",Ryan Broekhoff,t,2018,2018,ryan_broekhoff,N,Guard-Forward,,,,,6,7,6.58333333333333,215,0,,,Australia,Australia
76262,"Brogan, Jim",Jim Brogan,f,1981,1982,HISTADD_jim_brogan,Y,Guard,,,,,6,4,6.33333333333333,185,1,15,West Virginia Wesleyan,USA,West Virginia Wesleyan/USA
1627763,"Brogdon, Malcolm",Malcolm Brogdon,t,2016,2018,malcolm_brogdon,Y,Guard,2016,2,,,6,5,6.41666666666667,215,2,13,Virginia,USA,Virginia/USA
76263,"Brokaw, Gary",Gary Brokaw,f,1974,1977,HISTADD_dupp_gary_brokaw,Y,Guard,1974,1,,,6,4,6.33333333333333,178,3,7,Notre Dame,USA,Notre Dame/USA
76264,"Brookfield, Price",Price Brookfield,f,1948,1949,HISTADD_price_brookfield,Y,Forward,,,,,6,4,6.33333333333333,185,1,17,West Texas A&M,USA,West Texas A&M; Iowa State/USA
201166,"Brooks, Aaron",Aaron Brooks,t,2007,2018,aaron_brooks,Y,Guard,2007,1,,,6,0,6,161,10,30,Oregon,USA,Oregon/USA
1628415,"Brooks, Dillon",Dillon Brooks,t,2017,2018,dillon_brooks,Y,Forward-Guard,2017,2,,,6,6,6.5,220,1,24,Oregon,Canada,Oregon/Canada
76265,"Brooks, Kevin",Kevin Brooks,f,1991,1993,HISTADD_kevin_brooks,Y,Forward,1991,1,,,6,6,6.5,200,2,43,Louisiana-Lafayette,USA,Louisiana-Lafayette/USA
202705,"Brooks, MarShon",MarShon Brooks,t,2011,2018,marshon_brooks,Y,Guard-Forward,2011,1,,,6,5,6.41666666666667,200,4,8,Providence,USA,Providence/USA
76266,"Brooks, Michael",Michael Brooks,f,1980,1987,HISTADD_michael_brooks,Y,Forward,1980,1,,,6,7,6.58333333333333,220,5,35,La Salle,USA,La Salle/USA
418,"Brooks, Scott",Scott Brooks,f,1988,1997,scott_brooks,Y,Guard,,,,,5,11,5.91666666666667,165,9,2,California-Irvine,USA,Texas Christian; San Joaquin Delta Coll. CA (J.C.)
2810,"Brown, Andre",Andre Brown,f,2006,2008,andre_brown,Y,,,,,,,,,,3,,DePaul,USA,DePaul/USA
1626148,"Brown, Anthony",Anthony Brown,t,2015,2018,anthony_brown,Y,Forward-Guard,2015,2,,,6,7,6.58333333333333,224,3,3,Stanford,USA,Stanford/USA
76284,"Brown, Bob",Bob Brown,f,1948,1949,HISTADD_bob_brown,Y,Forward,,,,,6,4,6.33333333333333,205,1,,Miami (OH),USA,Miami (Ohio)/USA
201628,"Brown, Bobby",Bobby Brown,f,2008,2017,bobby_brown,Y,,,,,,,,,,3,,Cal State-Fullerton,USA,Cal State-Fullerton/USA
1628971,"Brown, Bruce",Bruce Brown,t,2018,2018,tmp_bruce_brown,N,Guard,2018,2,,,6,5,6.41666666666667,202,0,6,Miami (FL),USA,University of Miami/USA
359,"Brown, Chucky",Chucky Brown,f,1989,2001,chucky_brown,Y,Forward,1989,2,,,6,8,6.66666666666667,220,12,52,North Carolina State,USA,North Carolina State/USA
2245,"Brown, Damone",Damone Brown,f,2001,2004,damone_brown,Y,,2001,2,,,,,,,4,,Syracuse,USA,Syracuse/USA
76270,"Brown, Darrell",Darrell Brown,f,1948,1948,HISTADD_darrell_brown,Y,Forward,1948,,,,6,2,6.16666666666667,175,0,,Humboldt State,USA,Humboldt State; U. of Pacific/USA
244,"Brown, Dee",Dee Brown,f,1990,2001,dee_brown,Y,,1990,1,,,,,,,11,,Jacksonville,USA,Jacksonville/USA
200793,"Brown, Dee",Dee Brown,f,2006,2008,dee_brown,Y,,2006,2,,,,,,,2,,Illinois,USA,Illinois/USA
201974,"Brown, Derrick",Derrick Brown,f,2009,2011,derrick_brown,Y,Forward,2009,2,,,6,8,6.66666666666667,233,3,4,Xavier,USA,Xavier (Ohio)/USA
2484,"Brown, Devin",Devin Brown,f,2002,2009,devin_brown,Y,Guard,,,,,6,5,6.41666666666667,210,8,32,Texas-San Antonio,USA,Texas-San Antonio/USA
2081,"Brown, Ernest",Ernest Brown,f,2001,2003,ernest_brown,Y,Center,2000,2,,,7,0,7,244,1,52,Indian Hills Community College,USA,Indian Hills CC IA ''00/USA
76272,"Brown, Fred",Fred Brown,f,1971,1983,HISTADD_fred_brown,Y,Guard,1971,1,,,6,3,6.25,182,12,32,Iowa,USA,Southeastern CC IA; Iowa/USA
76273,"Brown, George",George Brown,f,1957,1957,HISTADD_george_brown,Y,Forward,1957,4,,,6,6,6.5,190,0, ,Wayne State (MI),USA,Wayne State (Mich.)/USA
1871,"Brown, Gerald",Gerald Brown,f,1998,1998,gerald_brown,Y,Guard,,,,,6,4,6.33333333333333,210,0,4,Pepperdine,USA,Pepperdine/USA
76275,"Brown, Harold",Harold Brown,f,1946,1946,HISTADD_brownie_brown,Y,Guard,,,,,6,0,6,155,0,,Evansville,USA,Evansville/USA
203913,"Brown, Jabari",Jabari Brown,f,2014,2014,jabari_brown,Y,Guard,,,,,6,5,6.41666666666667,214,1,15,Missouri,USA,Missouri/USA
1627759,"Brown, Jaylen",Jaylen Brown,t,2016,2018,jaylen_brown,Y,Guard-Forward,2016,1,,,6,7,6.58333333333333,225,2,7,California,USA,California/USA
76276,"Brown, John",John Brown,f,1973,1979,HISTADD_john_brown,Y,Forward,1973,1,,,6,7,6.58333333333333,220,6,32-52,Missouri,USA,Missouri/USA
2208,"Brown, Kedrick",Kedrick Brown,f,2001,2004,kedrick_brown,Y,,2001,1,,,,,,,3,,Northwest Florida State,USA,Okaloosa-Walton CC FL (J.C.) '03/USA
2198,"Brown, Kwame",Kwame Brown,f,2001,2012,kwame_brown,Y,Center,2001,1,,,6,11,6.91666666666667,290,12,54,Glynn Academy HS (GA),USA,Glynn Academy HS (GA)/USA
76278,"Brown, Leon",Leon Brown,f,1946,1946,HISTADD_stretch_brown,Y,Forward,,,,,6,3,6.25,190,0,,Wyoming,USA,Wyoming/USA
76279,"Brown, Lewis",Lewis Brown,f,1980,1980,HISTADD_lewis_brown,Y,Center,1977,4,,,6,11,6.91666666666667,225,0,4,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA
203485,"Brown, Lorenzo",Lorenzo Brown,t,2013,2018,lorenzo_brown,Y,Guard,2013,2,,,6,5,6.41666666666667,189,4,4,North Carolina State,USA,North Carolina State/USA
992,"Brown, Marcus",Marcus Brown,f,1996,1999,marcus_brown,Y,,1996,2,,,,,,,1,,Murray State,USA,Murray State/USA
203900,"Brown, Markel",Markel Brown,t,2014,2018,markel_brown,Y,Guard,2014,2,,,6,3,6.25,190,3,26,Oklahoma State,USA,Oklahoma State/USA
1479,"Brown, Mike",Mike Brown,f,1986,1997,mike_brown,Y,Center-Forward,1985,3,,,6,10,6.83333333333333,260,10,52,George Washington,USA,George Washington/USA
76277,"Brown, Myron",Myron Brown,f,1991,1991,HISTADD_myron_brown,Y,Forward,1991,2,,,6,3,6.25,180,0,34,Slippery Rock,USA,Slippery Rock/USA
136,"Brown, P.J.",P.J. Brown,f,1993,2007,p.j._brown,Y,Forward-Center,1992,2,,,6,11,6.91666666666667,239,15,93,Louisiana Tech,USA,Louisiana Tech/USA
201978,"Budinger, Chase",Chase Budinger,f,2009,2015,chase_budinger,Y,Forward,2009,2,,,6,7,6.58333333333333,209,7,10,Arizona,USA,Arizona/USA
76298,"Budko, Walter",Walter Budko,f,1948,1951,HISTADD_walt_budko,Y,Forward,1948,1,,,6,5,6.41666666666667,220,3,19,Columbia,USA,Columbia/USA
146,"Buechler, Jud",Jud Buechler,f,1990,2001,jud_buechler,Y,Guard-Forward,1990,2,,,6,6,6.5,228,11,30,Arizona,USA,Arizona/USA
1934,"Buford, Rodney",Rodney Buford,f,1999,2004,rodney_buford,Y,Forward-Guard,1999,2,,,6,5,6.41666666666667,195,5,2,Creighton,USA,Creighton/USA
672,"Bullard, Matt",Matt Bullard,f,1990,2002,matt_bullard,Y,Forward,,,,,6,10,6.83333333333333,229,11,50,Iowa,USA,Iowa ''90/USA
203493,"Bullock, Reggie",Reggie Bullock,t,2013,2018,reggie_bullock,Y,Guard-Forward,2013,1,,,6,7,6.58333333333333,205,5,25,North Carolina,USA,North Carolina/USA
76300,"Bunch, Greg",Greg Bunch,f,1978,1978,HISTADD_greg_bunch,Y,Forward,1978,2,,,6,6,6.5,190,0,30,Cal State-Fullerton,USA,Cal State-Fullerton/USA
76301,"Bunt, Dick",Dick Bunt,f,1952,1952,HISTADD_dick_bunt,Y,Guard,1952,,,,6,0,6,170,0,,New York University,USA,N.Y.U./USA
76302,"Buntin, Bill",Bill Buntin,f,1965,1965,HISTADD_bill_buntin,Y,Center,1965,,,,6,7,6.58333333333333,250,0,17,Michigan,USA,Michigan/USA
76303,"Burden, Luther",Luther Burden,f,1976,1977,HISTADD_ticky_burden,Y,Guard,1975,2,,,6,2,6.16666666666667,185,1,14,Utah,USA,Utah/USA
2469,"Burke, Pat",Pat Burke,f,2002,2006,pat_burke,Y,Center-Forward,,,,,6,11,6.91666666666667,250,3,11,Auburn,Ireland,Auburn/Ireland
753,"Brown, Randy",Randy Brown,f,1991,2002,randy_brown,Y,Guard,1991,2,,,6,2,6.16666666666667,190,12,0,New Mexico State,USA,New Mexico State ''91/USA
76282,"Brown, Raymond",Raymond Brown,f,1989,1989,HISTADD_raymond_brown,Y,Forward,,,,,6,8,6.66666666666667,220,0,24,Idaho,USA,Mississippi State; Idaho/USA
76283,"Brown, Rickey",Rickey Brown,f,1980,1984,HISTADD_rickey_brown,Y,Center,1980,1,,,6,10,6.83333333333333,215,4,31,Mississippi State,USA,Mississippi State/USA
76286,"Brown, Roger",Roger Brown,f,1972,1979,HISTADD_roger_brown,Y,Center,1971,4,,,6,11,6.91666666666667,225,3,35,Kansas,USA,Kansas/USA
200769,"Brown, Shannon",Shannon Brown,f,2006,2014,shannon_brown,Y,,2006,1,,,,,,,8,,Michigan State,USA,Michigan State/USA
76285,"Brown, Stan",Stan Brown,f,1947,1951,HISTADD_stan_brown,Y,Forward,,,,,6,3,6.25,200,1,14,,USA,No College/USA
1628425,"Brown, Sterling",Sterling Brown,t,2017,2018,sterling_brown,Y,Guard,2017,2,,,6,6,6.5,230,1,23,Southern Methodist,USA,Southern Methodist/USA
2357,"Brown, Tierre",Tierre Brown,f,2001,2004,tierre_brown,Y,,,,,,,,,,4,,McNeese State,USA,McNeese State/USA
76268,"Brown, Tony",Tony Brown,f,1984,1991,HISTADD_tony_brown,Y,Forward,1982,4,,,6,6,6.5,185,6,21,Arkansas,USA,Arkansas/USA
203504,"Burke, Trey",Trey Burke,t,2013,2018,trey_burke,Y,Guard,2013,1,,,6,1,6.08333333333333,191,5,23,Michigan,USA,Michigan/USA
76304,"Burkman, Roger",Roger Burkman,f,1981,1981,HISTADD_roger_burkman,Y,Guard,1981,6,,,6,5,6.41666666666667,175,0,21,Louisville,USA,Louisville/USA
202692,"Burks, Alec",Alec Burks,t,2011,2018,alec_burks,Y,Guard,2011,1,,,6,6,6.5,214,7,10,Colorado,USA,Colorado/USA
2766,"Burks, Antonio",Antonio Burks,f,2004,2005,antonio_burks,Y,Guard,2004,2,,,6,0,6,195,1,1,Memphis,USA,Memphis/USA
101207,"Burleson, Kevin",Kevin Burleson,f,2005,2005,kevin_burleson,Y,Guard,,,,,6,3,6.25,205,1,12,Minnesota,USA,Minnesota/USA
76305,"Burleson, Tom",Tom Burleson,f,1974,1980,HISTADD_tom_burleson,Y,Center,1974,1,,,7,2,7.16666666666667,225,6,16,North Carolina State,USA,North Carolina State/USA
76306,"Burmaster, Jack",Jack Burmaster,f,1949,1949,HISTADD_jack_burmaster,Y,Guard,1948,,,,6,3,6.25,190,0,,Illinois,USA,Illinois/USA
76307,"Burns, David",David Burns,f,1981,1981,HISTADD_david_burns,Y,Guard,1981,3,,,6,2,6.16666666666667,180,0,5,Saint Louis,USA,Navarro Coll. TX (J.C.); St. Louis/USA
76308,"Burns, Evers",Evers Burns,f,1993,1993,HISTADD_evers_burns,Y,Forward,1993,2,,,6,8,6.66666666666667,260,0,53,Maryland,USA,Maryland/USA
76309,"Burns, Jim",Jim Burns,f,1967,1967,HISTADD_jim_burns,Y,Guard,1967,4,,,6,3,6.25,195,0,6,Northwestern,USA,Northwestern/USA
197,"Burrell, Scott",Scott Burrell,f,1993,2000,scott_burrell,Y,Guard,1993,1,,,6,7,6.58333333333333,218,7,2,Connecticut,USA,Connecticut/USA
76311,"Burris, Art",Art Burris,f,1950,1951,HISTADD_art_burris,Y,Forward,1950,3,,,6,5,6.41666666666667,220,1,15,Tennessee,USA,Tennessee/USA
675,"Burrough, Junior",Junior Burrough,f,1995,1995,junior_burrough,Y,Forward,1995,2,,,6,8,6.66666666666667,242,0,5,Virginia,USA,Virginia/USA
76313,"Burrow, Bob",Bob Burrow,f,1956,1957,HISTADD_bob_burrow,Y,Center,1956,,,,6,7,6.58333333333333,228,1,50,Kentucky,USA,Lon Morris Coll. TX (J.C.); Kentucky/USA
1629126,"Burton, Deonte",Deonte Burton,t,2018,2018,deonte_burton,N,Guard-Forward,,,,,6,5,6.41666666666667,250,0,,Iowa State,USA,Iowa State/USA
76314,"Burton, Ed",Ed Burton,f,1961,1964,HISTADD_ed_burton,Y,Forward,,,,,6,6,6.5,225,1,34,Michigan State,USA,Michigan State/USA
76316,"Burtt, Steve",Steve Burtt,f,1984,1992,HISTADD_steve_burtt,Y,Guard,1984,2,,,6,2,6.16666666666667,185,3,15,Iona,USA,Iona/USA
76317,"Buse, Don",Don Buse,f,1976,1984,HISTADD_don_buse,Y,Guard,1972,3,,,6,4,6.33333333333333,190,8,10,Evansville,USA,Evansville/USA
202221,"Butch, Brian",Brian Butch,f,2009,2009,brian_butch,Y,Center,,,,,6,11,6.91666666666667,240,0,43,Wisconsin,,Wisconsin
76318,"Butcher, Donnie",Donnie Butcher,f,1961,1965,HISTADD_donnie_butcher,Y,Guard,1961,7,,,6,2,6.16666666666667,200,4,24,Pikeville,USA,Pikeville/USA
76319,"Butler, Al",Al Butler,f,1961,1964,HISTADD_al_butler,Y,Guard,1961,2,,,6,2,6.16666666666667,175,3,20,Niagara,USA,Niagara/USA
2406,"Butler, Caron",Caron Butler,f,2002,2015,caron_butler,Y,Forward,2002,1,,,6,7,6.58333333333333,228,14,31,Connecticut,USA,Connecticut/USA
202364,"Butler, Da'Sean",Da'Sean Butler,f,2010,2010,da'sean_butler,N,Forward,2010,2,,,6,7,6.58333333333333,230,0,1,West Virginia,,West Virginia/USA
76320,"Butler, Greg",Greg Butler,f,1988,1990,HISTADD_gregory_butler,Y,Center,1988,2,,,6,11,6.91666666666667,240,2,45,Stanford,USA,Stanford/USA
2866,"Butler, Jackie",Jackie Butler,f,2004,2006,jackie_butler,Y,Center,,,,,6,10,6.83333333333333,260,3,45,Southern Illinois,USA,Coastal Christian Academy (VA)/USA
202710,"Butler, Jimmy",Jimmy Butler,t,2011,2018,jimmy_butler,Y,Guard,2011,1,,,6,8,6.66666666666667,236,7,23,Marquette,USA,Marquette/USA
348,"Butler, Mitchell",Mitchell Butler,f,1993,2003,mitchell_butler,Y,Guard,,,,,6,5,6.41666666666667,210,8,32,UCLA,USA,UCLA ''93/USA
2446,"Butler, Rasual",Rasual Butler,f,2002,2015,rasual_butler,Y,,2002,2,,,,,,,13,,La Salle,USA,La Salle/USA
202779,"Buycks, Dwight",Dwight Buycks,t,2013,2018,dwight_buycks,Y,Guard,,,,,6,3,6.25,190,3,20,Marquette,USA,Marquette/USA
201182,"Byars, Derrick",Derrick Byars,f,2011,2011,derrick_byars,Y,Guard-Forward,2007,2,,,6,7,6.58333333333333,220,1,34,Vanderbilt,USA,Vanderbilt/USA
101115,"Bynum, Andrew",Andrew Bynum,f,2005,2013,andrew_bynum,Y,Center,2005,1,,,7,0,7,285,7,17,St. Joseph HS (NJ),USA,St. Joseph HS (NJ)/USA
101198,"Bynum, Will",Will Bynum,f,2005,2014,will_bynum,Y,Guard,,,,,6,0,6,185,8,1,Georgia Tech,USA,Georgia Tech/USA
76321,"Byrnes, Marty",Marty Byrnes,f,1978,1982,HISTADD_marty_byrnes,Y,Forward,1978,1,,,6,7,6.58333333333333,215,3,11,Syracuse,USA,Syracuse/USA
76322,"Byrnes, Tommy",Tommy Byrnes,f,1946,1950,HISTADD_tommy_byrnes,Y,Guard,,,,,6,3,6.25,175,4,12,Seton Hall,USA,Seton Hall/USA
76323,"Bytzura, Mike",Mike Bytzura,f,1946,1946,HISTADD_mike_bytzura,Y,Forward,,,,,6,1,6.08333333333333,170,0,,Long Island-Brooklyn,USA,Duquesne; Long Island University/USA
2560,"Cabarkapa, Zarko",Zarko Cabarkapa,f,2003,2006,zarko_cabarkapa,Y,Forward-Center,2003,1,,,6,11,6.91666666666667,230,3,11,Serbia,Serbia and Montenegro,Serbia & Montenegro/Serbia and Montenegro
76324,"Cable, Barney",Barney Cable,f,1958,1963,HISTADD_barney_cable,Y,Forward,1958,2,,,6,7,6.58333333333333,175,5,35,Bradley,USA,Bradley/USA
203998,"Caboclo, Bruno",Bruno Caboclo,t,2014,2018,bruno_caboclo,Y,Forward,2014,1,,,6,9,6.75,205,4,5,,Brazil,Brazil/Brazil
679,"Caffey, Jason",Jason Caffey,f,1995,2002,jason_caffey,Y,Forward,1995,1,,,6,8,6.66666666666667,256,8,35,Alabama,USA,Alabama ''95/USA
262,"Cage, Michael",Michael Cage,f,1984,1999,michael_cage,Y,,1984,1,,,,,,,14,,San Diego State,USA,San Diego State/USA
76326,"Calabrese, Gerry",Gerry Calabrese,f,1950,1951,HISTADD_gerry_calabrese,Y,Guard,1950,2,,,6,1,6.08333333333333,175,1,13,St. John's (NY),USA,St. John's (N.Y.)/USA
201979,"Calathes, Nick",Nick Calathes,f,2013,2014,nick_calathes,Y,Guard,2009,2,,,6,6,6.5,213,1,12,Florida,USA,Florida/USA
101181,"Calderon, Jose",Jose Calderon,t,2005,2018,jose_calderon,Y,Guard,,,,,6,3,6.25,200,13,81,"Villanueva de la Serena, Spain",Spain,Tau Ceramica/Spain
154,"Caldwell, Adrian",Adrian Caldwell,f,1989,1997,adrian_caldwell,Y,,,,,,,,,,5,,Lamar,USA,Navarro Coll. TX (J.C.); Southern Methodist; Lamar
76328,"Caldwell, Jim",Jim Caldwell,f,1967,1967,HISTADD_jim_caldwell,Y,Center,1965,3,,,6,10,6.83333333333333,240,0,23,Georgia Tech,USA,Georgia Tech/USA
76329,"Caldwell, Joe",Joe Caldwell,f,1964,1969,HISTADD_pogo_caldwell,Y,Forward,1964,1,,,6,5,6.41666666666667,195,5,27,Arizona State,USA,Arizona State/USA
203484,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,t,2013,2018,kentavious_caldwell-pope,Y,Guard,2013,1,,,6,5,6.41666666666667,205,5,1,Georgia,USA,Georgia/USA
76331,"Calhoun, Bill",Bill Calhoun,f,1948,1954,HISTADD_bill_calhoun,Y,Forward,,,,,6,3,6.25,180,6,3,,USA,San Francisco City Coll. CA (J.C.)/USA
76330,"Calhoun, Corky",Corky Calhoun,f,1972,1979,HISTADD_corky_calhoun,Y,Forward,1972,1,,,6,7,6.58333333333333,210,7,10,Pennsylvania,USA,Pennsylvania/USA
76332,"Calip, Demetrius",Demetrius Calip,f,1991,1991,HISTADD_demetrius_calip,Y,Guard,,,,,6,1,6.08333333333333,165,0,7,Michigan,USA,Michigan/USA
76333,"Callahan, Tom",Tom Callahan,f,1946,1946,HISTADD_tom_callahan,Y,Guard,,,,,6,1,6.08333333333333,180,0,,Rockhurst,USA,Notre Dame; Rockhurst/USA
76334,"Calloway, Rick",Rick Calloway,f,1990,1990,HISTADD_rick_calloway,Y,Guard,,,,,6,6,6.5,180,0,4,Kansas,USA,Indiana; Kansas/USA
76335,"Calverley, Ernie",Ernie Calverley,f,1946,1948,HISTADD_ernie_calverley,Y,Guard,,,,,5,10,5.83333333333333,145,2,,Rhode Island,USA,Rhode Island/USA
76336,"Calvin, Mack",Mack Calvin,f,1976,1980,HISTADD_mack_calvin,Y,Guard,1969,14,,,6,0,6,165,3,21,Southern California,USA,Long Beach City Coll. CA (J.C.); USC/USA
76337,"Cambridge, Dexter",Dexter Cambridge,f,1992,1992,HISTADD_dexter_cambridge,Y,Forward,,,,,6,7,6.58333333333333,224,0,30,Texas,USA,Lon Morris Coll. TX (J.C.); Texas/USA
948,"Camby, Marcus",Marcus Camby,f,1996,2012,marcus_camby,Y,Center-Forward,1996,1,,,6,11,6.91666666666667,240,17,23,Massachusetts,USA,Massachusetts/USA
922,"Campbell, Elden",Elden Campbell,f,1990,2004,elden_campbell,Y,Center-Forward,1990,1,,,7,0,7,279,15,41,Clemson,USA,Clemson/USA
76338,"Campbell, Tony",Tony Campbell,f,1984,1994,HISTADD_tony_campbell,Y,Forward,1984,1,,,6,7,6.58333333333333,215,10,9,Ohio State,USA,Ohio State/USA
203477,"Canaan, Isaiah",Isaiah Canaan,t,2013,2018,isaiah_canaan,Y,Guard,2013,2,,,6,0,6,200,5,2,Murray State,USA,Murray State/USA
76339,"Cannon, Larry",Larry Cannon,f,1973,1973,HISTADD_larry_cannon,Y,Guard,1969,1,,,6,4,6.33333333333333,195,0,14,La Salle,USA,La Salle/USA
76362,"Cartwright, Bill",Bill Cartwright,f,1979,1994,HISTADD_bill_cartwright,Y,Center,1979,1,,,7,1,7.08333333333333,245,14,24,San Francisco,USA,San Francisco/USA
76363,"Carty, Jay",Jay Carty,f,1968,1968,HISTADD_jay_carty,Y,Forward,1962,6,,,6,7,6.58333333333333,220,0,52,Oregon State,USA,Oregon State/USA
1627936,"Caruso, Alex",Alex Caruso,t,2017,2018,alex_caruso,Y,Guard,,,,,6,5,6.41666666666667,186,1,4,Texas A&M,USA,Texas A&M/USA
76364,"Cash, Cornelius",Cornelius Cash,f,1976,1976,HISTADD_cornelius_cash,Y,Forward,1975,2,,,6,8,6.66666666666667,215,0,45,Bowling Green,USA,Bowling Green State/USA
208,"Cassell, Sam",Sam Cassell,f,1993,2007,sam_cassell,Y,Guard,1993,1,,,6,3,6.25,185,15,28,Florida State,USA,Florida State/USA
201956,"Casspi, Omri",Omri Casspi,t,2009,2018,omri_casspi,Y,Forward,2009,1,,,6,9,6.75,225,9,,"Yavne, Israel",Israel,HapoelIsraelGalilIsraelElyon/Israel
76365,"Catchings, Harvey",Harvey Catchings,f,1974,1984,HISTADD_harvey_catchings,Y,Center,1974,3,,,6,9,6.75,218,10,42,Hardin-Simmons,USA,Weatherford Coll. TX (J.C.); Hardin-Simmons/USA
767,"Catledge, Terry",Terry Catledge,f,1985,1992,terry_catledge,Y,Forward,1985,1,,,6,8,6.66666666666667,220,7,33,South Alabama,USA,Itawamba CC MS; South Alabama/USA
76367,"Catlett, Sid",Sid Catlett,f,1971,1971,HISTADD_sid_catlett,Y,Forward,1971,4,,,6,6,6.5,230,0,43,Notre Dame,USA,Notre Dame/USA
1509,"Cato, Kelvin",Kelvin Cato,f,1997,2006,kelvin_cato,Y,Center,1997,1,,,6,11,6.91666666666667,275,10,26,Iowa State,USA,Iowa State/USA
203991,"Capela, Clint",Clint Capela,t,2014,2018,clint_capela,Y,Center,2014,1,,,6,10,6.83333333333333,240,4,15,,Switzerland,Switzerland/Switzerland
202382,"Caracter, Derrick",Derrick Caracter,f,2010,2010,derrick_caracter,Y,Forward,2010,2,,,6,9,6.75,275,1,45,Texas-El Paso,USA,Texas-El Paso/USA
2073,"Cardinal, Brian",Brian Cardinal,f,2000,2011,brian_cardinal,Y,Forward,2000,2,,,6,8,6.66666666666667,240,12,35,Purdue,USA,Purdue/USA
76340,"Carl, Howie",Howie Carl,f,1961,1961,HISTADD_howie_carl,Y,Guard,1961,5,,,5,9,5.75,160,0,10,DePaul,USA,Illinois; DePaul/USA
76341,"Carlisle, Chet",Chet Carlisle,f,1946,1946,HISTADD_chet_carlisle,Y,Forward,,,,,6,5,6.41666666666667,195,0,,California,USA,California/USA
2367,"Carlisle, Geno",Geno Carlisle,f,2004,2004,geno_carlisle,Y,,,,,,,,,,0,,California,USA,California '99/USA
76342,"Carlisle, Rick",Rick Carlisle,f,1984,1989,HISTADD_rick_carlisle,Y,Guard,1984,3,,,6,5,6.41666666666667,210,4,12,Virginia,USA,Maine; Virginia/USA
76343,"Carlson, Al",Al Carlson,f,1975,1975,HISTADD_alvin_carlson,Y,Center,,,,,6,11,6.91666666666667,235,0,35,Oregon,USA,USC; Oregon/USA
76344,"Carlson, Don",Don Carlson,f,1946,1950,HISTADD_swede_carlson,Y,Guard,,,,,6,0,6,170,3,,Minnesota,USA,Minnesota/USA
76345,"Carney, Bob",Bob Carney,f,1954,1954,HISTADD_bob_carney,Y,Center,1954,6,,,6,3,6.25,170,0,18,Bradley,USA,Bradley/USA
200760,"Carney, Rodney",Rodney Carney,f,2006,2010,rodney_carney,Y,,2006,1,,,,,,,4,,Memphis,USA,Memphis/USA
